STATUS,STATUS_zh,cEXT,cNEU,cAGR,cCON,cOPN
"It??true what they say; ignorance IS bliss. I envy kids that way, for not having the mental maturity to understand all the problems surrounding them. It??nice to see that happiness and naivety every once in a while.",它是真的他們所說的;無知是幸福的。我羨慕孩子，因為沒有精神成熟，以了解他們周圍的所有問題。它很高興看到每次幸福和天真的幸福和天真。,0,0,1,1,1
is introspective...,是內省......,0,0,1,1,1
"CRISIS Next weekend my brother is having a ?ant?sleepover with four of his devil spawn minions. 1) Isn??he a little *old* for that kinda thing? 2) Last time ONE of them came over, I had to listen to Three Days Grace on full blast on my iPod so I could concentrate enough to READ. Yes, you heard me! If anybody who a) isn??a pervert, and b) doesn??hate me could offer a place to stay, I would be grateful...",下週末危機我哥哥有一個？駕濕？他的四個魔鬼產生的奴隸睡覺。 1）他是一個小小的*為那個東西的東西嗎？二是的，你聽到了我！如果有的人是一個人，而且b）恨我可以提供一個留下的地方，我會感激......,0,0,1,1,1
"is craving a vanilla latte and some new good music 'cause she's bored of just going through her shuffle... something Decemberist-esque? (Ha, that's a mouthful.)",渴望vanilla拿鐵咖啡和一些新的好音樂'因為她很無聊，只是經過她的洗牌...... Decemberist-esque？ （哈，那是一口。）,0,0,1,1,1
Has anyone seen our homework timetables? Fucking A.,有沒有人看到我們的作業時間表？他媽的A.,0,0,1,1,1
I had pancakes for lunch. I'm gonna die young and fat :'(,我午餐吃煎餅。我要死年輕而胖：'（,0,0,1,1,1
FUCKING HELL! THE THUNDER IS RIGHT ABOVE THE HOUSE!,他媽的地獄！雷霆在房子之上！,0,0,1,1,1
"""Ooooooh, I think I smell a rattttt""",“哦哦，我想我聞到了一個狂熱的”,0,0,1,1,1
"The lighting's really weird out; the sky is dark, but everything else is almost luminescent.",照明真的很奇怪;天空是黑暗的，但其他一切都幾乎發光。,0,0,1,1,1
"made lemon cupcakes with pink icing. Ahhh, E. numbers.",用粉紅色結冰製作檸檬蛋糕。 Ahhh，E.數字。,0,0,1,1,1
"""Halfway around the world Lies the one thing that you want Buried in the ground, hundreds of miles down First thing that arises in your mind while you awake Bending you til you break""",“世界各地的一半是你想要在地上埋葬的一件事，在你醒來的時候在你的腦海裡出現數百英里的第一件事，因為你休息你打破”,0,0,1,1,1
"""I'm a road runner honey and you can't keep up with me"" ~Aerosmith :)",“我是一條道路賽道蜂蜜，你不能跟上我”〜艾斯莫斯米斯:),0,0,1,1,1
Got a brilliant new playlist :D I heart it.,有一個輝煌的新播放列表：D我的心。,0,0,1,1,1
REDRUM.,redrum。,0,0,1,1,1
wants to bury her head in a hole.,想要把頭埋在一個洞裡。,0,0,1,1,1
And it's an ALL-NIGHTER.,這是一個全部的。,0,0,1,1,1
OMG! BROKEBACK MOUNTAIN!!! SQUEE!!!,我的天啊！斷背山！！！擠壓!!!,0,0,1,1,1
burnt finger again...,再次燒掉手指......,0,0,1,1,1
How do you find out your fucking color group?,你如何發現他媽的顏色組？,0,0,1,1,1
"has burnt her finger. It really hurts, as well.",燒了她的手指。它確實疼了。,0,0,1,1,1
"I must be pregnant, or something. It's not natural to have hummus cravings...",我必須懷孕，或者某種東西。 Hummus渴望並不自然......,0,0,1,1,1
"Downloading a new playlist. 1 hour, 40 minutes to go - woopee!",下載一個新的播放列表。 1小時，40分鐘 - Woopee！,0,0,1,1,1
"is, decidedly, an eloquent drunk.",是，絕對是雄辯的醉酒。,0,0,1,1,1
Ugh I'm hungry. Siren Song - Bat For Lashes. Take Me To The Riot - Stars. Consolers Of The Lonely - The Raconteurs. Running Up That Hill - Placebo.,我很餓。 Siren Song - 蝙蝠為睫毛。帶我去騷亂 - 星星。孤獨的組成 - raconteurs。跑了那個山 - 安慰劑。,0,0,1,1,1
Ugh.,啊。,0,0,1,1,1
There are so many fucked up people because there are so many fucked up marriages or lack thereof.,有這麼多搞砸人們，因為有這麼多性交的婚姻或缺乏。,0,0,1,1,1
"To anyone who gives a shit, look at the photo I found of Wogie!!!",對任何一個狗屎的人來說，看看我發現的照片！,0,0,1,1,1
Tired with a pancake craving...,累了薄煎餅......,0,0,1,1,1
Buzzz...,Buzzz ......,0,0,1,1,1
Shitty day + Monday Migraine + Late home = URRRRRRRRG!,Shitty Day +星期一偏頭痛+晚首= Urrrrrrrrg！,0,0,1,1,1
Half of my English coursework done. Woot!,一半的英語課程完成了。 w！,0,0,1,1,1
*Swallows down last mouthful of seventh cup of tea today*,*今天吞下最後一杯茶*,0,0,1,1,1
Sick - bleh :(,生病 - bleh :(,0,0,1,1,1
What modules//points do we have to revise for Chemistry?,我們必須修改哪些模塊//要點？,0,0,1,1,1
SIX-HUNDRED DAYS!,六百天！,0,0,1,1,1
My brother is watching the Jerk Theory for the third time since Friday.,我的兄弟自周五以來的第三次觀看了Jerk理論。,0,0,1,1,1
IPOD FIXED!!!! YAY!!!,iPod固定!!!!耶！！！,0,0,1,1,1
My hair smells like cookies...worrying... :S,我的頭髮聞起來像餅乾......擔心......：s,0,0,1,1,1
Had great day in the snow with *PROPNAME* and *PROPNAME*. More to follow tomorrow :D,與* propname *和* probname *享有美好的一天更多明天跟隨：D,0,0,1,1,1
The Vanishing Act of *PROPNAME* <3,* probname * <3的消失行為,0,0,1,1,1
My inability to wash up properly means that nobody trusts me to do it :),我無法妥善洗淨意味著沒有人信任我這樣做:),0,0,1,1,1
"It's freaky. My brother's only two inches off me. Eh, he still has freakishly large feet. I can live happy with that abnormality even if it's not accompanied by a 5'4"" frame.",這是怪異的。我哥哥脫掉了兩英寸。呃，他仍然有大腳下。即使它不伴隨著5'4“框架，我也能為這種異常感到滿意。,0,0,1,1,1
Spent all day watching Glee. I hate it and love it at the same time. SO CHEESY!,整天都在看著歡樂。我討厭它，同時愛它。如此俗氣！,0,0,1,1,1
Was ANYONE else off school today? I was sure nobody would be able to get in. Eh.,今天有人離學校嗎？我確信沒有人能夠進入。呃。,0,0,1,1,1
"""NOT THAT KIND OF ESCORT!!!"" Hehehe.",“不是那種護送!!!”呵呵呵。,0,0,1,1,1
"I'd swear the 'rents were just yelling ""gavinda"" right now...",我發誓的'租金現在只是大喊“gavinda”......,0,0,1,1,1
Caffine. Check.,咖啡。查看。,0,0,1,1,1
"EVERYTHING FUCKING ACHES! (Don't you dare like this, *PROPNAME*.)",一切他媽的疼痛！ （你不敢這樣敢，* provname *。）,0,0,1,1,1
Well ain't that the cat's pajamas!!,那不是貓的睡衣!!,1,0,1,0,1
Is it more funny or more funnier? I dunno use it in a sentence. It was just more funnier...,它更有趣或更有趣嗎？我鄧諾在句子中使用它。這更有趣......,1,0,1,0,1
The greatest pleasure in life is doing what people say you cannot do. ~*PROPNAME* ~,生活中最大的樂趣正在做人們說你不能做的事情。 〜* propname *〜,1,0,1,0,1
Lovin' the grace God has clearly been pouring out... :-D,Lovin'Grace上帝已經清楚地傾瀉出來...... :-d,1,0,1,0,1
"Hmm, next weekend?",嗯，下週末？,1,0,1,0,1
"wishes she was as cool as *PROPNAME*, but... that'll never happen!  =]",希望她和*普通人一樣酷，但......永遠不會發生！ =],1,0,1,0,1
im a monkey. i stink and pee freely often. yaaaaaaaaaaayyyyyyyyy,我是一隻猴子。我經常臭和撒尿。 Yaaaaaaaaaaaayyyyyyyy,1,0,1,0,1
I get $$$$,我得到了$$$$,1,0,1,0,1
is done with work on Friday!! :-D,在星期五工作完成!! :-D,1,0,1,0,1
Just one final stands between me and NO CLASS WOOO!!,我和沒有班級的最後一決賽！,1,0,1,0,1
"I am doing quite awesome, and I am very happy and excited about life but some people need to stop hijacking my fb...",我做得很棒，我很開心，對生活感到興奮，但有些人需要停止劫持我的fb ......,1,0,1,0,1
is going to be a O&P practitioner...maybe :-),將成為一個o＆p從業者......也許:-),1,0,1,0,1
Back in EL :-),回到el :-),1,0,1,0,1
this one time i tried to punch lara and i accidentally scratched my face. basically i failed miserably.,這一次我試圖打勞拉，我不小心劃傷了我的臉。基本上我失敗了。,1,0,1,0,1
Back in the E.L. :-),回到E.L. :-),1,0,1,0,1
Trying to figure out what to do with my life...hmmm suggestions?,試圖弄清楚與我的生活有關......嗯建議？,1,0,1,0,1
Last day of work!! Any suggestions for wild and crazy celebrations??,最後一天!!狂野和瘋狂慶祝活動的任何建議？,1,0,1,0,1
Would you eat panda?,你會吃熊貓嗎？,1,0,1,0,1
Making chocolate rasberry brownies...yum :),製作巧克力rasberry布朗尼... yum :),1,0,1,0,1
Attempting to finish unpacking...arg,試圖完成解包... arg,1,0,1,0,1
picking her nose. ooo gold rush up there!,摳鼻子。噢，金匆匆忙忙！,1,0,1,0,1
is about to go to sleep at 9:30pm...old age is setting in,即將在下午9:30睡覺......老年人正在入住,1,0,1,0,1
Thank you all for the birthday wishes :-),謝謝大家為生日祝福:-),1,0,1,0,1
What a beautiful day of football :-),多麼美好的足球日:-),1,0,1,0,1
I love the fray!! .:squeeky voice:.,我喜歡磨損！ 。：鱗片聲音：,1,0,1,0,1
Classes are getting in the way of my college life...,課程正在妨礙我的大學生活......,1,0,1,0,1
AHHHHHHHHHH!!! Static fluid mechanics= death...,Ahhhhhhhhh !!!靜電液力學=死亡......,1,0,1,0,1
9:00pm V102...CABIN FEVER 2!!!!! Anyone is welcome to come...if you think you can handle it!!!!!!!!,9:00 PM V102 ......機艙發燒2 !!!!!歡迎任何人來......如果你認為你可以處理它!!!!!!!!,1,0,1,0,1
9:02pm V102...CABIN FEVER 2!!!!! Anyone is welcome to come...if you think you can handle it!!!!!!!!,9:02 PM v102 ...機艙發燒2 !!!!!歡迎任何人來......如果你認為你可以處理它!!!!!!!!,1,0,1,0,1
heheheh i'm rachel yayyyyyy!,呵呵呵呵，我是rachelyyyyyyy！,1,0,1,0,1
*PROPNAME* is an L7 WEANIE,* propname *是一個l7 weanie,1,0,1,0,1
is an L7 weanie,是一個l7 weanie,1,0,1,0,1
It's been a good birthday :-),這是一個美好的生日:-),1,0,1,0,1
"is chowin on wheat rice!!!!!! dang, this stuff is soooo good :-)",是麥米上的雞湯!!!!!!唐，這個東西很好:-),1,0,1,0,1
moist moist moist moist moist moist moist moist moist... This goes out to all those people who are unapreciative of the word moist.  You make my eyes moist with all this hating...,潮濕潮濕的潮濕潮濕潮濕的潮濕......這對所有那些沒有滋潤這個詞的人來說。你用這一切的仇恨讓我的眼睛濕潤......,1,0,1,0,1
Really likes *PROPNAME*'s status and feels the same way :),真的很喜歡* provname *的狀態，同樣感覺:),1,0,1,0,1
Excited for Compelling 09!!! :],興奮的引人注目09 !!! ：],1,0,1,0,1
Check it out... :-)                 http:////www.facebook.com//event.php?eid=275183520261&ref=mf,查看它... :-) http:///www.facebook.com//event.php?eid=275183520261&REF=MF,1,0,1,0,1
"I'm *PROPNAME*, and I have a biiiiig green watch. It's so cool. Kinda like AmyO. I think she is the coolest person ever. I wish I were as awesome as AmyO.",我是* provname *，我有一個biiiiig綠色手錶。這太酷了。有點像amyo。我想她是有史以來最酷的人。我希望我像Amyo一樣真棒。,1,0,1,0,1
Take my quiz. See how cool I am.,拿我的測驗。看看我有多酷。,1,0,1,0,1
"wants everyone to sign up for the Ski Trip (you dont actually have to ski on this trip. you could just come hang out.)!!!!! Right now. If youre sitting there saying, ""Ski Trip? where? when? how do i sign up?"" comment on this post and i will hook you up. i better see like 50 comments on this post when i check back tonight.",希望每個人都註冊滑雪之旅（你實際上不必在這次旅行中滑雪。你可以閒逛。）!!!!!現在。如果你坐在那裡，“滑雪之旅？哪裡？什麼時候？我如何報名參加？”評論這篇文章，我會掛鉤。當我今晚回來時，我更好地看到這篇文章的評論。,1,0,1,0,1
Excited to the maxx!!,興奮到maxx !!,1,0,1,0,1
**.:Welcome back Winter once again And put on your warm fuzzy sweater Cuz you'll feel much better when The snowflakes fall Gently to the ground:.**,**,1,0,1,0,1
Fixed her computer speakers!!! Feel free to send her sweet youtube videos :-),固定她的電腦揚聲器!!!隨意發送她的甜蜜youtube視頻:-),1,0,1,0,1
Anyone needing a study break come check out the Baker's new music video!!!!,任何需要學習休息的人來看看麵包師的新音樂視頻!!!!,1,0,1,0,1
Most relaxing song ever... :) http:////www.youtube.com//watch?v=4f7tx25O9XM,最輕鬆的歌... :) http:///www.youtube.com//watch?v=4f7tx25o9xm,1,0,1,0,1
rub-a-dub-dub,rum-a-dub-dub,1,0,1,0,1
"Please take a long hard look through your textbook, cause I'm history... Off on Urbana adventures!!! Back on the 7th- DUCES!!",請通過您的教科書進行長期努力，導致我歷史......在Urbana冒險！回到7歲!!,1,0,1,0,1
Packing for Ur-ban-UH and the sunshine state =D,包裝UR-BAN-UH和Sunshine State = D.,1,0,1,0,1
"Energizer Bunny arrested, charged with battery, lol!! Love the cheesy jokes... :-)",Energizer Bunny被捕，用電池充電，大聲笑!!喜歡俗氣的笑話...... :-),1,0,1,0,1
bahahahaaaa!,Bahahahaaaa！,1,0,1,0,1
"Ohh finals week...Friday, please come quickly ://",哦總決賽週......星期五，請快點來：//,1,0,1,0,1
Merry Christmas to all and to all a good night!! :D,聖誕快樂到所有人和一個美好的夜晚！ ：D.,1,0,1,0,1
I just got kamikazied by a kiss...wrapper,我剛得到了kamikazied ...包裝包裝,1,0,1,0,1
Anybody up for playing volleyball today??,任何人今天打排球？,1,0,1,0,1
Jk about volleyball...who wants to go iceskating tonight from 10-11:30 at munn??,關於排球的JK ......誰想今晚從10-11：30到Munn的Iceskating？,1,0,1,0,1
"""I have decided to stick with love. Hate is too great a burden to bear."" Martin Luther King, Jr.",“我決定堅持愛情。仇恨是太大的負擔。”馬丁路德金。,1,0,1,0,1
I LOVE JENN ARNOLD!!!!,我喜歡詹妮阿諾德!!!!,1,0,1,0,1
Magenta :),洋紅色:),1,0,1,0,1
Missing summer and WWR... *tear,失踪的夏天和wwr ... *撕裂,1,0,1,0,1
&hearts; *PROPNAME*,和心臟; * probname *,1,0,1,0,1
Contemplating the details of urban planning...,考慮城市規劃的細節......,1,0,1,0,1
is sick of joint facebook pages. Be an individual for christ's sake!,厭倦了聯合Facebook頁面。成為基督緣故的個人！,1,0,1,0,1
T minus 7 days,減去7天,1,0,1,0,1
is going to visit Warwick Castle in the morning and spend the afternoon in Stratford-upon-Avon... you know you're jealous :)  I am thoroughly enjoying my time in England (despite the tragidy of having my purse stolen on Saturday) and will miss it terribly,早上將參觀Warwick Castle，在Stratford-opon中度過下午......你知道你嫉妒:)我在英格蘭徹底享受了我的時間（儘管在星期六擁有我的錢包被盜）並會非常想念它,1,0,1,0,1
"would really like to go back to Europe, please...",我真的想回到歐洲，請...,1,0,1,0,1
wants to go back to England :( Amsterdam just isn't my cup of tea...,想回到英格蘭:(阿姆斯特丹只是不是我的一杯茶......,1,0,1,0,1
ditto to charlie's status,Citto到查理的狀態,1,0,1,0,1
"really cannot believe *PROPNAME* and all the ""birthers""... you have got to be kidding me...",真的不可能相信* ProLname *和所有的“誕生人”......你一定是在開玩笑吧......,1,0,1,0,1
"ok, yes it's great that the Lakers won the championship, but there's no need to start fires and shake cars. East LA needs to calm the F down",好的，是的，湖人隊贏得了冠軍，但沒有必要開始火災和搖動汽車。東洛拉需要平靜下來,1,0,1,0,1
"got her iPod Touch back today (YAY!!!), complete with headphones and the addition of a few new apps, including the Koran, iPray, World War, and Brain Tutor. I'll let you do with that what you will... ;)",今天得到了她的iPod觸摸了（Yay !!!），配有耳機和添加一些新的應用程序，包括古蘭經，Ipray，第一次世界大戰和大腦導師。我會讓你用那個你的意志......;）,1,0,1,0,1
is feeling a lot better... slowing things down and taking a deep breath really does a world of good,感覺好多了......減慢的東西，並對一個良好的世界來說真的很放緩。,1,0,1,0,1
Manpuku on Sawtelle is my absolute favorite restaurant.,鋸齒爾的Manpuku是我絕對最喜歡的餐廳。,1,0,1,0,1
going to the Edison tonight with my sister :),今晚和我的妹妹一起去愛迪生:),1,0,1,0,1
"sometimes, most of the time, life is too fast and too confusing for my liking...",有時，大多數時候，生活太快，對我的喜好太令人困惑......,1,0,1,0,1
is looking forward tonight's Top Chef Masters,期待今晚的頂級廚師大師,1,0,1,0,1
and *PROPNAME* are gonna meet *PROPNAME* on Tuesday :D,*星期二：Denname * provname *,1,0,1,0,1
absolutely loves the London police department. I'm getting my ipod touch back!!!,絕對愛倫敦警察局。我得到了我的iPod觸摸了！,1,0,1,0,1
Thank you all for my wonderful birthday wishes!!!,謝謝大家為我美好的生日祝福！,1,0,1,0,1
"Europe pictures are finally up! Come check 'em out... you'll have to find them on my actual profile not in my ""photo albums""",歐洲圖片終於起來了！來檢查'EM ......你必須在我的“相冊”中的實際配置文件上找到它們,1,0,1,0,1
"nobody should have to work on their birthday, unless they want to...and I don't want to so I shouldn't have to :(",除非他們想要......而且我不想，否則沒有人應該在他們的生日上工作，所以我不應該這樣:(,1,0,1,0,1
doesn't have to apartment hunt anymore :),沒有公寓狩獵了:),1,0,1,0,1
finding a place to live is ridiculously stressful,找到一個生活的地方是荒謬的壓力,1,0,1,0,1
is looking forward to tonight!,今晚很期待！,1,0,1,0,1
looks like I finally caught whatever cold is going around. Packing and moving is even more difficult when you're sick :(,看起來我終於抓住了什麼感冒了。當你生病時，包裝和移動更加困難:(,1,0,1,0,1
can walk to *PROPNAME*'s (and a myriad of other awesome places) from her new apartment :),可以從她的新公寓走到* propname *'（和一個無數的其他很棒的地方）:),1,0,1,0,1
REALLY doesn't feel good and REALLY wishes her boss (who even acknowledged that I'm sick) would send her home.,真的不感覺良好，真的祝她老闆（甚至承認我生病了）會送她的家。,1,0,1,0,1
excited about seeing The Used this friday! I bet nobody knew how hard I like to rock  :),興奮地看到這個星期五使用了！我打賭沒有人知道我喜歡搖滾:),1,0,1,0,1
is temporarily upset with Obama for being in a commercial with *PROPNAME*.,奧巴馬暫時不滿，奧巴馬是在商業中與* Propname *。,1,0,1,0,1
had a really really good day,有一個真正的美好的一天,1,0,1,0,1
"watch ""The Age of Wal-Mart"" on CNBC",在CNBC上觀看“沃爾瑪的年齡”,1,0,1,0,1
"No one should die because they cannot afford health care, and no one should go broke because they get sick. If you agree, please post this as your status for the rest of the day.",沒有人應該死，因為他們不能承擔醫療保健，因為他們生病了沒有人應該破產。如果您同意，請將此作為您的剩餘時間的狀態。,1,0,1,0,1
chips and salsa must be made with crack or heroin. What else can explain my addiction to it?,芯片和莎莎必須用裂縫或海洛因製作。還有什麼可以解釋我的癮？,1,0,1,0,1
"I know this is old news, but I don't think *PROPNAME* could be more annoying or less funny.",我知道這是舊的新聞，但我不認為* propname *可能更煩人或更少有趣。,1,0,1,0,1
bored as hell...,無聊得要死...,1,0,1,0,1
loves myth busters. Now I can double dip all I want!,喜歡神話破壞者。現在我可以雙重蘸上我想要的一切！,1,0,1,0,1
needs a drink...,需要喝一杯......,1,0,1,0,1
"I am wrecked, I am overblown...",我被毀壞了，我已經過分了......,1,0,1,0,1
"how come every time I make a cake with whole wheat flour it ends up tasting like corn bread?  I like corn bread a lot, but I'm trying to make a cake that tastes like CAKE :(",每當我用全麥麵粉製作蛋糕時，每次怎麼來它最終像玉米麵包一樣品嚐？我很喜歡玉米麵包，但我正試圖製作一個像蛋糕一樣味道的蛋糕:(,1,0,1,0,1
is still in shock...,還在震驚......,1,0,1,0,1
has done way too much driving and sat in way to much traffic this weekend,在這個週末駕駛太多駕駛並坐在達到多餘的交通,1,0,1,0,1
survived *PROPNAME*'s Scary Farm last night...for two... whole... hours...,倖存下來*昨晚的Provname *的可怕農場......兩個......整個......小時......,1,0,1,0,1
goin on a cruise to Mexico!,去墨西哥的遊輪！,1,0,1,0,1
mmmm lemon cake with vanilla frosting :),MMMM檸檬蛋糕與香草果糖:),1,0,1,0,1
doesn't feel so good :(,感覺不那麼好:(,1,0,1,0,1
craves enlightenment...,渴望啟蒙......,1,0,1,0,1
"has a job interview tomorrow, wish me luck!",明天有一份工作面試，祝我好運！,1,0,1,0,1
is eating a huge bowl of piping hot homemade chicken soup... mmmm...,正在吃一大碗管道熱自製雞湯......,1,0,1,0,1
"I have the worst sore throat and earache (now going on three weeks); and because health insurance is a luxury I no longer have, I am now in the process of trying every home remedy known to man.",我有最糟糕的喉嚨痛和耳痛（現在三週時間）;因為健康保險是一種奢侈品，我不再擁有，我現在正在嘗試每個家庭療法的過程。,1,0,1,0,1
"the unemployed life is a strange one, I'll tell you that...",失業的生活是一個奇怪的生活，我會告訴你......,1,0,1,0,1
loves 3rd Rock from the Sun reruns,從太陽瑞恩斯喜歡第3岩石,1,0,1,0,1
", after this weekend, kind of sort of maybe feels like she MIGHT want to move back to the IE...",，在本週末之後，有點可能是她可能想要搬回IE ......,1,0,1,0,1
wow... what a weekend,哇......什麼週末,1,0,1,0,1
COME on Angels!,來天使！,1,0,1,0,1
"needs, wants, yearns.",需要，想要，渴望。,1,0,1,0,1
"hates it when she buys stuff at one grocery store, then goes to another store for something the original store didn't have, and finds that all the stuff she did buy at the first store costs less at the second store. Ugh.",當她在一家雜貨店買東西時討厭它，然後去另一家商店尋找原始商店沒有擁有的東西，並發現她在第一家商店購買的所有東西都在第二家商店的成本更低。啊。,1,0,1,0,1
is going to get off her ass and actually be productive today!,今天會下車，今天實際上是富有成效的！,1,0,1,0,1
Comedy club tonight! Woot :),喜劇俱樂部今晚！ woot :),1,0,1,0,1
Change your language to English (Pirate). Click on the English link on the bottom of your Home page. It's pretty awesome.,將您的語言更改為英語（海盜）。單擊主頁底部的英文鏈接。它非常棒。,1,0,1,0,1
walked by a full IV bag (complete with hose) in the gutter outside my apartment...,在我的公寓外的排水溝裡，由一個完整的iv袋子（完整的軟管）......,1,0,1,0,1
is never drinking again,永遠不會再喝酒了,1,0,1,0,1
wishes her apartment had a heater :(,祝她的公寓有一個加熱器:(,1,0,1,0,1
had an interview today. Crossing my fingers that I get a call (a good call) tomorrow!,今天接受了面試。穿過我的手指，我明天接到電話（一個好的電話）！,1,0,1,0,1
and her friend really need a DD for tonight. Any takers???  :),她的朋友今晚真的需要一個dd。任何接受者??? :),1,0,1,0,1
goin to the dmv... woohoo!,Goin到DMV ...... WOOHOO！,1,0,1,0,1
had a wonderful and wavy weekend on the big blue,在大藍色上有一個美妙而波浪的周末,1,0,1,0,1
where can I find current episodes of Top Chef online? (if they can be found online) I'm so behind :(,在哪裡可以在哪裡找到頂級廚師在線？ （如果他們可以在線找到）我這麼背後:(,1,0,1,0,1
"really wants to study at a library or coffee shop today, but nobody will want to sit or drink coffee next to a girl who's coughing up her lungs...",真的想在今天在圖書館或咖啡店學習，但沒有人想坐在或喝咖啡，旁邊是一個咳嗽她的肺部......,1,0,1,0,1
Happy Thanksgiving all!,感恩節快樂！,1,0,1,0,1
loves the picturesque view from her bedroom window,從她的臥室窗口上喜歡風景如畫的景緻,1,0,1,0,1
what a gorgeous day it is,它是一個華麗的一天,1,0,1,0,1
off to Paris in the morning!,早上去巴黎！,1,0,1,0,1
needs something to do tonight...,今晚需要做些什麼......,1,0,1,0,1
really wishes she lived in England or France right about now,真的希望她現在在英格蘭或法國生活,1,0,1,0,1
really wants to see Avatar...tomorrow...night... hint hint ;),真的很想看到阿凡達......明天......晚上......提示暗示;）,1,0,1,0,1
"just got home from Riverside to find less than a block from my apartment: SIX cop cars, a HUGE congregation of police officers (some with guns drawn!), and a helicopter circling the area. I have no idea what's going on!",剛從河邊回到家中，發現我的公寓少於一個街區：六架警察，一個巨大的警察會眾（一些帶槍！）和一架直升機盤旋該地區。我不知道是怎麼回事！,1,0,1,0,1
wants her stupid sore throat to go away already!,想要她愚蠢的喉嚨去了！,1,0,1,0,1
excited about volunteering tomorrow! and hopeful about my job interview,明天志願服務！希望我的面試有望,1,0,1,0,1
this cold ain't gonna keep me from line dancin my boots off tonight! YeeHaa!,這個寒冷不會讓我從Dancin Line Denight of of tool！ yeehaa！,1,0,1,0,1
"""If we were never ill, we would not know what it was to be well. If we never knew hunger, we would take no pleasure in being full. If there were never any war, we would not appreciate peace. And if there were no winter, we could never see the spring.""",“如果我們從不生病，我們就不會知道它是什麼好處。如果我們從來不認識飢餓，我們就會不愉快。如果沒有任何戰爭，我們不會欣賞和平。如果有的話沒有冬天，我們永遠不會看到春天。“,1,0,1,0,1
is sick and wishes her mom was here to make her some tea and chicken soup...,生病了，祝她媽媽在這裡讓她成為一些茶和雞湯......,1,0,1,0,1
", for the first time since she first arrived on facebook years ago, started to fill out the ""personal information"" section on her profile.",，自從她第一次到達Facebook年前以來，首次開始填寫她的個人資料中的“個人信息”部分。,1,0,1,0,1
"the times, they are a-changin...",時代，他們是一個 - 長明......,1,0,1,0,1
"money should never be the goal, only the byproduct.",金錢永遠不應該是目標，只有副產品。,1,0,1,0,1
is beyond pissed at *PROPNAME* right now...,超越了* probname *現在生氣......,1,0,1,0,1
is eating top ramen for the first time in a LONG time...,在很長一段時間內首次吃頂部拉麵......,1,0,1,0,1
"really wants to chop all her hair off... well, not all of it, just a lot of it...",真的想把她所有的頭髮砍掉......好吧，不是所有的，只是很多......,1,0,1,0,1
is super excited to see *PROPNAME* today!!!,超級興奮，看* Propname *今天!!!,1,0,1,0,1
*PROPNAME* was AAAWWWEEESSSOOOMMMEEE!!!!!!! I would go see his show live over watching it on TV any day!,* Propname *是AaawwweeessSooommmeee !!!!!!!我會去看看他的展會在電視上看著它！,1,0,1,0,1
is boycotting NBC,正在抵制nbc.,1,0,1,0,1
the night wasn't a waste afterall :),夜晚不是浪費之後:),1,0,1,0,1
going Salsa dancing tonight... hope I don't embarrass myself  :),今晚去薩爾薩跳舞......希望我不尷尬自己:),1,0,1,0,1
doesn't like thunder :(,不喜歡雷聲:(,1,0,1,0,1
"sometimes wonders (as much as I LOVE *PROPNAME*) if the whole NBC vs. *PROPNAME* fiasco is actually a ploy to boost ratings and get better guests for the tonight show... because, if so, it's working...",有時奇蹟（儘管我喜歡* provname *）如果整個NBC與* propname * fiasco實際上是一個掌握著額定評級並為今晚的演出來獲得更好的客人......因為，如果是的話，它就在工作......,1,0,1,0,1
just got home after not having been since 4:30 to find a candle still lit on my dresser... oops...,自從4:30以來沒有得到回家後找到蠟燭仍然點亮我的梳妝台......哎呀......,1,0,1,0,1
started the day off right: with a big fat ticket from the #%$&*!@ Los Angeles police department...,off off右天：來自＃％$＆*的大胖票！@洛杉磯警察局......,1,0,1,0,1
"finally watched the final episode of The Tonight Show with *PROPNAME*. It was amazing, and *PROPNAME*'s speech brought me to tears. I also loved hearing that he and I have something in common; cynicism is my least favorite quality, too?I?彬 miss you *PROPNAME*!",最後觀看了今晚的最後一集，用* probname *。這是驚人的，* Provname *的演講讓我淚流滿面。我也喜歡聽他和我有共同點;玩世不恭的是我最不喜歡的品質？我？彬想念你* propname *！,1,0,1,0,1
It's a concept that represents a profound shift from how we think about money and satisfaction and the obligation of a government to its people.,這是一個概念，代表了我們如何考慮如何對金錢和滿足以及政府對其人民的義務的深刻轉變。,1,0,1,0,1
finished her taxes  :D,完成稅款：D,1,0,1,0,1
needs to go to sleep now! going rock climbing in the morning (eek!),現在需要去睡覺！早上去攀岩（eek！）,1,0,1,0,1
desperately needs a job...,拼命需要一份工作......,1,0,1,0,1
take a nap or go to the gym... what to do what to do...,小睡一下或去健身房......做什麼工作......,1,0,1,0,1
"two fire trucks just pulled up to the apartment building across the street. I'm assuming//hoping it's not an extremely urgent matter because the firemen weren't exactly running into the building, more like moseying...",兩輛消防車剛剛拉到街對面的公寓大樓。我假設//希望它不是一個非常緊迫的事情，因為消防員並不完全跑進大樓，更像是摩西......,1,0,1,0,1
had a wonderful night! hung out with some really great people and listened to some really great music!,有一個美好的夜晚！用一些真正偉大的人掛出來，聽到一些非常棒的音樂！,1,0,1,0,1
